sourceCommit,sourcePath,changeType,globalPath,existsInGlobal,alreadyEquivalent,subject,containsHebrew,containsIsraelSpecificLogic,localeSensitive,dependencyStatus,classification,exactReason,proposedAction,requiredTests
21cf310f65232f381dfc575538428e88d810b5e2,lib/learning/parent-report-evidence-pipeline.js,M,lib/learning/parent-report-evidence-pipeline.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,subject_classifier|taxonomy_e2e
21cf310f65232f381dfc575538428e88d810b5e2,lib/parent-ui/parent-report-approved-copy-he.js,M,lib/parent-ui/parent-report-approved-copy-he.js,true,false,cross-subject,true,false,true,ok,C_universal_with_locale_adaptation,"Hebrew parent-facing copy; global has English sibling layers (locales/en, parent-facing-error-pattern.js, burn-down packs)",port_meaning_into_english_i18n_not_hebrew_file,smoke_lpd_edc
21cf310f65232f381dfc575538428e88d810b5e2,tests/learning-pattern-decision/pattern-visibility-foundation.test.mjs,M,tests/learning-pattern-decision/pattern-visibility-foundation.test.mjs,true,false,cross-subject,false,false,false,ok,B_universal_direct,Regression coverage for engine/report/demo; adapt imports/subjects if needed,port_tests_filter_subjects,smoke_lpd_edc
21cf310f65232f381dfc575538428e88d810b5e2,tests/learning/parent-report-engine-decision-contract.test.mjs,M,tests/learning/parent-report-engine-decision-contract.test.mjs,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
21cf310f65232f381dfc575538428e88d810b5e2,utils/action-decision-contract/action-decision-contract-v2.js,M,utils/action-decision-contract/action-decision-contract-v2.js,false,false,cross-subject,false,false,false,missing_on_global,B_universal_direct,Missing on global HEAD; required for ADC/LPD/factualObservations/evidence closure after 60a0eadd,direct_port_then_wire_global_subjects_only,ADC_unit|ADC_p2|runtime_consumption
21cf310f65232f381dfc575538428e88d810b5e2,utils/action-decision-contract/parent-action-decision-translations-he.js,M,utils/action-decision-contract/parent-action-decision-translations-he.js,false,false,cross-subject,true,false,true,missing_on_global,C_universal_with_locale_adaptation,"Hebrew parent-facing copy; global has English sibling layers (locales/en, parent-facing-error-pattern.js, burn-down packs)",port_meaning_into_english_i18n_not_hebrew_file,ADC_unit|ADC_p2|runtime_consumption
21cf310f65232f381dfc575538428e88d810b5e2,utils/contracts/parent-product-contract-v1.js,M,utils/contracts/parent-product-contract-v1.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
21cf310f65232f381dfc575538428e88d810b5e2,utils/diagnostic-engine-v2/taxonomy-english.js,M,utils/diagnostic-engine-v2/taxonomy-english.js,true,false,english,false,false,false,ok,D_subject_filtered,Touches english engine/taxonomy/classifier; global has subject active,port_filtered_diff_for_subject,subject_classifier|taxonomy_e2e
21cf310f65232f381dfc575538428e88d810b5e2,utils/diagnostic-engine-v2/taxonomy-geometry.js,M,utils/diagnostic-engine-v2/taxonomy-geometry.js,true,false,geometry,false,false,false,ok,D_subject_filtered,Touches geometry engine/taxonomy/classifier; global has subject active,port_filtered_diff_for_subject,subject_classifier|taxonomy_e2e
21cf310f65232f381dfc575538428e88d810b5e2,utils/diagnostic-engine-v2/taxonomy-hebrew.js,M,utils/diagnostic-engine-v2/taxonomy-hebrew.js,false,false,hebrew,true,false,false,ok,F_israeli_only_skip,Subject hebrew is absent from global learning product,skip,none
21cf310f65232f381dfc575538428e88d810b5e2,utils/diagnostic-engine-v2/taxonomy-history.js,M,utils/diagnostic-engine-v2/taxonomy-history.js,false,false,history,false,false,false,ok,F_israeli_only_skip,Subject history is absent from global learning product,skip,none
21cf310f65232f381dfc575538428e88d810b5e2,utils/diagnostic-engine-v2/taxonomy-math-topic-coverage.js,M,utils/diagnostic-engine-v2/taxonomy-math-topic-coverage.js,false,false,math,false,false,false,missing_on_global,D_subject_filtered,Subject-scoped change for math; module absent on global — port filtered to active global subjects,port_subject_slice_for_active_subjects,subject_classifier|taxonomy_e2e
21cf310f65232f381dfc575538428e88d810b5e2,utils/diagnostic-engine-v2/taxonomy-math.js,M,utils/diagnostic-engine-v2/taxonomy-math.js,true,false,math,false,false,false,ok,D_subject_filtered,Touches math engine/taxonomy/classifier; global has subject active,port_filtered_diff_for_subject,subject_classifier|taxonomy_e2e
21cf310f65232f381dfc575538428e88d810b5e2,utils/diagnostic-engine-v2/taxonomy-moledet.js,M,utils/diagnostic-engine-v2/taxonomy-moledet.js,false,false,moledet-geography,false,true,false,israeli_master_absent,F_israeli_only_skip,Subject moledet-geography is absent from global learning product,skip,none
21cf310f65232f381dfc575538428e88d810b5e2,utils/diagnostic-engine-v2/taxonomy-science.js,M,utils/diagnostic-engine-v2/taxonomy-science.js,true,false,science,false,false,false,ok,D_subject_filtered,Touches science engine/taxonomy/classifier; global has subject active,port_filtered_diff_for_subject,subject_classifier|taxonomy_e2e
21cf310f65232f381dfc575538428e88d810b5e2,utils/learning-pattern-decision/build-parent-report-engine-decision-contract.js,M,utils/learning-pattern-decision/build-parent-report-engine-decision-contract.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
21cf310f65232f381dfc575538428e88d810b5e2,utils/learning-pattern-decision/build-parent-visible-finding.js,M,utils/learning-pattern-decision/build-parent-visible-finding.js,true,false,cross-subject,false,false,false,ok,B_universal_direct,Default: treat as engine/report infrastructure after filters,review_diff_then_port,smoke_lpd_edc
21cf310f65232f381dfc575538428e88d810b5e2,utils/learning-pattern-decision/lpd-parent-facing-copy.js,M,utils/learning-pattern-decision/lpd-parent-facing-copy.js,true,false,cross-subject,false,false,true,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,factual_closure_en|report_parity|chrome_mapping
21cf310f65232f381dfc575538428e88d810b5e2,utils/learning-pattern-decision/parent-pattern-label.js,M,utils/learning-pattern-decision/parent-pattern-label.js,true,false,cross-subject,false,false,true,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
21cf310f65232f381dfc575538428e88d810b5e2,utils/parent-report-engine-insights-he.js,M,utils/parent-report-engine-insights-he.js,true,false,cross-subject,true,false,true,ok,C_universal_with_locale_adaptation,"Hebrew parent-facing copy; global has English sibling layers (locales/en, parent-facing-error-pattern.js, burn-down packs)",port_meaning_into_english_i18n_not_hebrew_file,smoke_lpd_edc
21cf310f65232f381dfc575538428e88d810b5e2,utils/parent-report-intervention-plan.js,M,utils/parent-report-intervention-plan.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
21cf310f65232f381dfc575538428e88d810b5e2,utils/parent-report-language/engine-decision-parent-copy-he.js,M,utils/parent-report-language/engine-decision-parent-copy-he.js,true,false,cross-subject,true,false,true,ok,C_universal_with_locale_adaptation,"Hebrew parent-facing copy; global has English sibling layers (locales/en, parent-facing-error-pattern.js, burn-down packs)",port_meaning_into_english_i18n_not_hebrew_file,smoke_lpd_edc
21cf310f65232f381dfc575538428e88d810b5e2,utils/parent-report-language/parent-diagnostic-explanations-he.js,M,utils/parent-report-language/parent-diagnostic-explanations-he.js,true,false,cross-subject,true,false,false,ok,C_universal_with_locale_adaptation,"Hebrew parent-facing copy; global has English sibling layers (locales/en, parent-facing-error-pattern.js, burn-down packs)",port_meaning_into_english_i18n_not_hebrew_file,smoke_lpd_edc
21cf310f65232f381dfc575538428e88d810b5e2,utils/parent-report-language/parent-facing-pattern-label-he.js,M,utils/parent-report-language/parent-facing-pattern-label-he.js,true,false,cross-subject,true,false,true,ok,C_universal_with_locale_adaptation,"Hebrew parent-facing copy; global has English sibling layers (locales/en, parent-facing-error-pattern.js, burn-down packs)",port_meaning_into_english_i18n_not_hebrew_file,factual_closure_en|report_parity|chrome_mapping
21cf310f65232f381dfc575538428e88d810b5e2,utils/parent-report-language/parent-report-hebrew-copy-spec.js,M,utils/parent-report-language/parent-report-hebrew-copy-spec.js,true,false,hebrew,true,false,true,ok,F_israeli_only_skip,Subject hebrew is absent from global learning product,skip,none
21cf310f65232f381dfc575538428e88d810b5e2,utils/parent-report-language/parent-report-owner-copy-templates-he.js,M,utils/parent-report-language/parent-report-owner-copy-templates-he.js,true,false,cross-subject,true,false,true,ok,C_universal_with_locale_adaptation,"Hebrew parent-facing copy; global has English sibling layers (locales/en, parent-facing-error-pattern.js, burn-down packs)",port_meaning_into_english_i18n_not_hebrew_file,smoke_lpd_edc
21cf310f65232f381dfc575538428e88d810b5e2,utils/parent-report-language/parent-report-owner-topic-copy-templates-he.js,M,utils/parent-report-language/parent-report-owner-topic-copy-templates-he.js,true,false,cross-subject,true,false,true,ok,C_universal_with_locale_adaptation,"Hebrew parent-facing copy; global has English sibling layers (locales/en, parent-facing-error-pattern.js, burn-down packs)",port_meaning_into_english_i18n_not_hebrew_file,smoke_lpd_edc
21cf310f65232f381dfc575538428e88d810b5e2,utils/parent-report-ui-explain-he.js,M,utils/parent-report-ui-explain-he.js,true,false,cross-subject,true,false,true,ok,C_universal_with_locale_adaptation,"Hebrew parent-facing copy; global has English sibling layers (locales/en, parent-facing-error-pattern.js, burn-down packs)",port_meaning_into_english_i18n_not_hebrew_file,smoke_lpd_edc
7268471219776f85e175c7fcd848c2b7588d8c7d,lib/demo/parent-demo-data/daily-generator.js,M,lib/demo/parent-demo-data/daily-generator.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,demo_parity
7268471219776f85e175c7fcd848c2b7588d8c7d,lib/demo/parent-demo-data/demo-ari-initial-data-topic.server.js,A,lib/demo/parent-demo-data/demo-ari-initial-data-topic.server.js,false,false,cross-subject,false,false,false,missing_on_global,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,demo_parity
7268471219776f85e175c7fcd848c2b7588d8c7d,lib/demo/parent-demo-data/demo-diagnostic-evidence.server.js,M,lib/demo/parent-demo-data/demo-diagnostic-evidence.server.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,demo_parity|subject_classifier|taxonomy_e2e
7268471219776f85e175c7fcd848c2b7588d8c7d,lib/demo/parent-demo-data/report-payload-builder.server.js,M,lib/demo/parent-demo-data/report-payload-builder.server.js,true,false,cross-subject,false,false,true,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,demo_parity
7268471219776f85e175c7fcd848c2b7588d8c7d,lib/parent-server/parent-facing-report-authority.js,M,lib/parent-server/parent-facing-report-authority.js,true,false,cross-subject,false,false,true,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,factual_closure_en|report_parity|chrome_mapping
7268471219776f85e175c7fcd848c2b7588d8c7d,lib/parent-server/rebuild-parent-report-from-aggregate.server.js,A,lib/parent-server/rebuild-parent-report-from-aggregate.server.js,false,false,cross-subject,false,false,false,missing_on_global,B_universal_direct,Missing on global HEAD; required for ADC/LPD/factualObservations/evidence closure after 60a0eadd,direct_port_then_wire_global_subjects_only,smoke_lpd_edc
7268471219776f85e175c7fcd848c2b7588d8c7d,tests/demo/parent-demo-report-parity.test.mjs,A,tests/demo/parent-demo-report-parity.test.mjs,false,false,cross-subject,false,false,true,missing_on_global,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,demo_parity
7268471219776f85e175c7fcd848c2b7588d8c7d,utils/parent-report-recommendation-consistency.js,M,utils/parent-report-recommendation-consistency.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
7268471219776f85e175c7fcd848c2b7588d8c7d,utils/parent-report-surface/parent-surface-label-guard.js,M,utils/parent-report-surface/parent-surface-label-guard.js,true,false,cross-subject,false,false,true,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
45d5d80463589f1d19c67f8f30747d96972e2efa,lib/learning-supabase/israel-calendar.server.js,M,lib/learning-supabase/israel-calendar.server.js,true,false,cross-subject,false,true,false,ok,F_israeli_only_skip,Israel/Hebrew-specific path excluded by globalization policy,skip,none
45d5d80463589f1d19c67f8f30747d96972e2efa,lib/learning-supabase/parent-report-activity-time.js,M,lib/learning-supabase/parent-report-activity-time.js,true,false,cross-subject,false,false,false,ok,E_global_reimplementation,"Israel timezone/date bounds; global demo already uses UTC — need product timezone policy, not Asia/Jerusalem copy",design_global_date_boundary_fix_without_israel_calendar,global_date_policy
45d5d80463589f1d19c67f8f30747d96972e2efa,lib/parent-server/report-data-aggregate.server.js,M,lib/parent-server/report-data-aggregate.server.js,true,false,cross-subject,false,false,false,ok,B_universal_direct,Default: treat as engine/report infrastructure after filters,review_diff_then_port,smoke_lpd_edc
45d5d80463589f1d19c67f8f30747d96972e2efa,tests/learning/parent-report-israel-date-range.test.mjs,A,tests/learning/parent-report-israel-date-range.test.mjs,false,false,cross-subject,false,true,false,ok,F_israeli_only_skip,Israel/Hebrew-specific path excluded by globalization policy,skip,none
45d5d80463589f1d19c67f8f30747d96972e2efa,tests/learning/secondary-observed-parent-finding-copy.test.mjs,A,tests/learning/secondary-observed-parent-finding-copy.test.mjs,false,false,cross-subject,false,false,true,missing_on_global,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
45d5d80463589f1d19c67f8f30747d96972e2efa,utils/learning-pattern-decision/build-parent-report-engine-decision-contract.js,M,utils/learning-pattern-decision/build-parent-report-engine-decision-contract.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,components/parent-report-short-contract-preview.jsx,M,components/parent-report-short-contract-preview.jsx,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/PARENT-ENGINE-AUDIT-COMPLETION.md,A,docs/audits/PARENT-ENGINE-AUDIT-COMPLETION.md,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/PARENT-ENGINE-FACTUAL-CLOSURE-RETURN.md,A,docs/audits/PARENT-ENGINE-FACTUAL-CLOSURE-RETURN.md,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/PARENT-ENGINE-FINAL-CLOSURE-VERIFICATION.md,A,docs/audits/PARENT-ENGINE-FINAL-CLOSURE-VERIFICATION.md,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/PARENT-ENGINE-FINAL-RULES-AUDIT.md,A,docs/audits/PARENT-ENGINE-FINAL-RULES-AUDIT.md,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/parent-engine-93-factual-labels-map.csv,A,docs/audits/parent-engine-93-factual-labels-map.csv,false,false,cross-subject,false,false,true,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/parent-engine-active-tag-path-audit.csv,A,docs/audits/parent-engine-active-tag-path-audit.csv,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/parent-engine-audit-completion.json,A,docs/audits/parent-engine-audit-completion.json,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/parent-engine-dossier-engine-adc-diffs.csv,A,docs/audits/parent-engine-dossier-engine-adc-diffs.csv,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/parent-engine-factual-closure-report.json,A,docs/audits/parent-engine-factual-closure-report.json,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/parent-engine-final-closure-test-results.json,A,docs/audits/parent-engine-final-closure-test-results.json,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/parent-engine-final-closure-verification.json,A,docs/audits/parent-engine-final-closure-verification.json,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/parent-engine-final-rules-audit.json,A,docs/audits/parent-engine-final-rules-audit.json,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/parent-engine-final-rules-matrix.csv,A,docs/audits/parent-engine-final-rules-matrix.csv,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/parent-engine-report-surface-parity.csv,A,docs/audits/parent-engine-report-surface-parity.csv,false,false,cross-subject,false,false,true,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/parent-engine-tags-coverage.csv,A,docs/audits/parent-engine-tags-coverage.csv,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/parent-engine-threshold-visibility-matrix.csv,A,docs/audits/parent-engine-threshold-visibility-matrix.csv,false,false,cross-subject,false,false,false,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,docs/audits/parent-safe-label-quality-audit.csv,A,docs/audits/parent-safe-label-quality-audit.csv,false,false,cross-subject,false,false,true,ok,F_israeli_only_skip,Israeli audit artifacts reflecting IL dossiers/labels; regenerate global audits after port,skip_regenerate_global_audits_later,none
3b9a89a6dad7fcf6764237df39898a68e7113c56,lib/parent-ui/parent-report-site-bright-theme.css.js,M,lib/parent-ui/parent-report-site-bright-theme.css.js,true,false,cross-subject,false,false,true,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,pages/learning/parent-report-detailed.js,M,pages/learning/parent-report-detailed.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,pages/learning/parent-report-detailed.renderable.jsx,M,pages/learning/parent-report-detailed.renderable.jsx,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,pages/learning/parent-report.js,M,pages/learning/parent-report.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,scripts/parent-engine-audit-completion.mjs,A,scripts/parent-engine-audit-completion.mjs,false,false,cross-subject,false,false,false,missing_on_global,G_dependency_or_risk,Path missing on global; may require supporting modules or be Israeli residue,inspect_before_port,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,scripts/parent-engine-factual-closure-report.mjs,A,scripts/parent-engine-factual-closure-report.mjs,false,false,cross-subject,false,false,false,missing_on_global,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,factual_closure_en|report_parity|chrome_mapping
3b9a89a6dad7fcf6764237df39898a68e7113c56,scripts/parent-engine-final-closure-verification.mjs,A,scripts/parent-engine-final-closure-verification.mjs,false,false,cross-subject,false,false,false,missing_on_global,G_dependency_or_risk,Path missing on global; may require supporting modules or be Israeli residue,inspect_before_port,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,scripts/parent-engine-final-rules-audit.mjs,A,scripts/parent-engine-final-rules-audit.mjs,false,false,cross-subject,false,false,false,missing_on_global,G_dependency_or_risk,Path missing on global; may require supporting modules or be Israeli residue,inspect_before_port,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,tests/learning-pattern-decision/parent-facing-lpd-practice-alignment.test.mjs,M,tests/learning-pattern-decision/parent-facing-lpd-practice-alignment.test.mjs,true,false,cross-subject,false,false,true,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,factual_closure_en|report_parity|chrome_mapping
3b9a89a6dad7fcf6764237df39898a68e7113c56,tests/learning-pattern-decision/pattern-visibility-foundation.test.mjs,M,tests/learning-pattern-decision/pattern-visibility-foundation.test.mjs,true,false,cross-subject,false,false,false,ok,B_universal_direct,Regression coverage for engine/report/demo; adapt imports/subjects if needed,port_tests_filter_subjects,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,tests/learning-pattern-decision/scenarios.test.mjs,M,tests/learning-pattern-decision/scenarios.test.mjs,true,false,cross-subject,false,false,false,ok,B_universal_direct,Regression coverage for engine/report/demo; adapt imports/subjects if needed,port_tests_filter_subjects,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,tests/learning/calculation-off-by-one-parent-finding.test.mjs,A,tests/learning/calculation-off-by-one-parent-finding.test.mjs,false,false,cross-subject,false,false,false,missing_on_global,B_universal_direct,Regression coverage for engine/report/demo; adapt imports/subjects if needed,port_tests_filter_subjects,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,tests/learning/factual-observations-final-closure.test.mjs,A,tests/learning/factual-observations-final-closure.test.mjs,false,false,cross-subject,false,false,true,missing_on_global,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,factual_closure_en|report_parity|chrome_mapping
3b9a89a6dad7fcf6764237df39898a68e7113c56,tests/learning/parent-report-engine-decision-contract.test.mjs,M,tests/learning/parent-report-engine-decision-contract.test.mjs,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,tests/learning/parent-topic-display-chrome.test.mjs,A,tests/learning/parent-topic-display-chrome.test.mjs,false,false,cross-subject,false,false,true,missing_on_global,B_universal_direct,Missing on global HEAD; required for ADC/LPD/factualObservations/evidence closure after 60a0eadd,direct_port_then_wire_global_subjects_only,factual_closure_en|report_parity|chrome_mapping
3b9a89a6dad7fcf6764237df39898a68e7113c56,tests/learning/repeated-mistake-pattern-label-safety.test.mjs,A,tests/learning/repeated-mistake-pattern-label-safety.test.mjs,false,false,cross-subject,false,false,true,missing_on_global,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,factual_closure_en|report_parity|chrome_mapping
3b9a89a6dad7fcf6764237df39898a68e7113c56,tests/learning/subject-engine-decision-contract.test.mjs,M,tests/learning/subject-engine-decision-contract.test.mjs,true,false,cross-subject,false,false,false,ok,B_universal_direct,Core decision/evidence engine logic independent of locale/subject content,port_diff_carefully,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,utils/contracts/parent-product-contract-v1.js,M,utils/contracts/parent-product-contract-v1.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,utils/learning-pattern-decision/build-factual-observations.js,A,utils/learning-pattern-decision/build-factual-observations.js,false,false,cross-subject,false,false,true,missing_on_global,B_universal_direct,Missing on global HEAD; required for ADC/LPD/factualObservations/evidence closure after 60a0eadd,direct_port_then_wire_global_subjects_only,factual_closure_en|report_parity|chrome_mapping
3b9a89a6dad7fcf6764237df39898a68e7113c56,utils/learning-pattern-decision/build-learning-pattern-decision.js,M,utils/learning-pattern-decision/build-learning-pattern-decision.js,true,false,cross-subject,false,false,false,ok,B_universal_direct,Default: treat as engine/report infrastructure after filters,review_diff_then_port,smoke_lpd_edc
